16/03/2020 16:05:00,EURJPY,SELL,1194382780
16/03/2020 16:05:00,USDJPY,SELL,1194382780
16/03/2020 16:05:00,AUDJPY,SELL,1194382780
16/03/2020 16:05:00,CHFJPY,SELL,1194382780
16/03/2020 15:35:00,EURUSD,BUY,1194382780
16/03/2020 15:30:00,USDCHF,SELL,1194382780
16/03/2020 15:25:00,XAUUSD,SELL,1194382780
16/03/2020 15:05:00,Coffee,SELL,1194382780
16/03/2020 14:45:00,USDCAD,BUY,1194382780
16/03/2020 14:40:00,USDCHF,BUY,1194382780
16/03/2020 14:35:00,EURUSD,SELL,1194382780
16/03/2020 14:20:00,XAUUSD,SELL,1194382780
16/03/2020 14:20:00,CADJPY,SELL,1194382780
16/03/2020 14:10:00,EURGBP,SELL,1194382780
16/03/2020 14:00:00,CADCHF,BUY,1194382780
16/03/2020 13:50:00,GBPJPY,SELL,1194382780
16/03/2020 13:50:00,EURCAD,SELL,1194382780
16/03/2020 13:50:00,EURNZD,SELL,1194382780
16/03/2020 13:40:00,USDCAD,BUY,1194382780
16/03/2020 13:35:00,USDCHF,BUY,1194382780
16/03/2020 13:30:00,EURUSD,SELL,1194382780
16/03/2020 13:01:00,Coffee,SELL,1194382780
16/03/2020 13:00:00,CADJPY,SELL,1194382780
16/03/2020 13:00:00,USDJPY,SELL,1194382780
16/03/2020 13:00:00,XAUUSD,SELL,1194382780
16/03/2020 12:50:00,EURGBP,BUY,1194382780
16/03/2020 12:45:00,GBPJPY,SELL,1194382780
16/03/2020 12:35:00,EURAUD,BUY,1194382780
16/03/2020 12:25:00,EURCAD,BUY,1194382780
16/03/2020 12:20:00,USDCHF,SELL,1194382780
16/03/2020 12:10:00,CADCHF,SELL,1194382780
16/03/2020 12:10:00,EURUSD,BUY,1194382780
16/03/2020 11:55:00,GBPUSD,BUY,1194382780
16/03/2020 11:35:00,USDCAD,SELL,1194382780
16/03/2020 11:20:00,EURCAD,BUY,1194382780
16/03/2020 11:15:00,EURGBP,BUY,1194382780
16/03/2020 11:15:00,GBPUSD,SELL,1194382780
16/03/2020 11:10:00,EURNZD,BUY,1194382780
16/03/2020 11:05:00,CADCHF,SELL,1194382780
16/03/2020 10:20:00,AUDUSD,SELL,1194382780
16/03/2020 10:20:00,USDCAD,BUY,1194382780
16/03/2020 10:15:00,EURCAD,BUY,1194382780
16/03/2020 10:00:00,CADJPY,SELL,1194382780
16/03/2020 10:00:00,CADCHF,SELL,1194382780
16/03/2020 09:55:00,USDCHF,SELL,1194382780
16/03/2020 09:40:00,AUDJPY,SELL,1194382780
16/03/2020 09:30:00,USDJPY,SELL,1194382780
16/03/2020 09:10:00,EURJPY,SELL,1194382780
16/03/2020 09:05:00,NZDJPY,SELL,1194382780
16/03/2020 09:05:00,GBPJPY,SELL,1194382780
16/03/2020 07:30:00,AUDUSD,BUY,1194382780
16/03/2020 06:55:00,EURUSD,BUY,1194382780
16/03/2020 06:35:00,USDJPY,SELL,1194382780
16/03/2020 06:10:00,XAUUSD,BUY,1194382780
16/03/2020 05:40:00,USDJPY,BUY,1194382780
16/03/2020 05:10:00,XAUUSD,SELL,1194382780
16/03/2020 04:50:00,GBPUSD,SELL,1194382780
16/03/2020 04:40:00,EURUSD,SELL,1194382780
16/03/2020 04:35:00,USDCHF,BUY,1194382780
16/03/2020 04:35:00,USDJPY,BUY,1194382780
16/03/2020 04:10:00,EURAUD,BUY,1194382780
16/03/2020 04:05:00,XAUUSD,SELL,1194382780
16/03/2020 03:50:00,EURJPY,BUY,1194382780
16/03/2020 03:45:00,GBPUSD,SELL,1194382780
16/03/2020 03:40:00,CADJPY,BUY,1194382780
16/03/2020 03:40:00,CHFJPY,BUY,1194382780
16/03/2020 03:30:00,USDJPY,BUY,1194382780
16/03/2020 03:30:00,USDCHF,BUY,1194382780
16/03/2020 03:25:00,EURUSD,SELL,1194382780
16/03/2020 03:10:00,XAUUSD,BUY,1194382780
16/03/2020 03:00:00,USDCAD,BUY,1194382780
16/03/2020 02:55:00,EURUSD,BUY,1194382780
16/03/2020 02:55:00,CADJPY,SELL,1194382780
16/03/2020 02:45:00,GBPUSD,BUY,1194382780
16/03/2020 02:10:00,CHFJPY,SELL,1194382780
16/03/2020 02:00:00,EURNZD,BUY,1194382780
16/03/2020 02:00:00,AUDJPY,SELL,1194382780
16/03/2020 01:55:00,USDCAD,BUY,1194382780
16/03/2020 01:50:00,USDCHF,SELL,1194382780
16/03/2020 01:50:00,CADJPY,SELL,1194382780
16/03/2020 01:50:00,EURJPY,SELL,1194382780
16/03/2020 01:50:00,USDJPY,SELL,1194382780
16/03/2020 01:45:00,NZDJPY,SELL,1194382780
16/03/2020 01:45:00,GBPJPY,SELL,1194382780
16/03/2020 01:40:00,EURAUD,BUY,1194382780
16/03/2020 01:40:00,AUDUSD,SELL,1194382780
16/03/2020 01:40:00,NZDUSD,SELL,1194382780
16/03/2020 01:35:00,XAUUSD,BUY,1194382780
16/03/2020 01:35:00,EURUSD,BUY,1194382780
16/03/2020 01:15:00,USDCAD,SELL,1194382780
16/03/2020 01:15:00,GBPUSD,BUY,1194382780
16/03/2020 01:10:00,AUDUSD,BUY,1194382780
16/03/2020 00:55:00,NZDUSD,BUY,1194382780
16/03/2020 00:45:00,USDCHF,SELL,1194382780
16/03/2020 00:35:00,GBPJPY,SELL,1194382780
16/03/2020 00:35:00,CADJPY,SELL,1194382780
16/03/2020 00:35:00,EURJPY,SELL,1194382780
16/03/2020 00:30:00,CHFJPY,SELL,1194382780
16/03/2020 00:30:00,USDJPY,SELL,1194382780
16/03/2020 00:30:00,EURNZD,BUY,1194382780
16/03/2020 00:30:00,EURUSD,BUY,1194382780
16/03/2020 00:25:00,NZDJPY,SELL,1194382780
16/03/2020 00:25:00,EURGBP,BUY,1194382780
16/03/2020 00:15:00,EURAUD,SELL,1194382780
16/03/2020 00:10:00,USDCAD,SELL,1194382780
16/03/2020 00:10:00,GBPAUD,SELL,1194382780
16/03/2020 00:10:00,GBPUSD,BUY,1194382780
16/03/2020 00:05:00,EURCAD,SELL,1194382780
16/03/2020 00:05:00,CHFJPY,BUY,1194382780
16/03/2020 00:05:00,CADJPY,BUY,1194382780
16/03/2020 00:05:00,AUDUSD,BUY,1194382780
